state,answer_set,facility_name,age,count,n_respondents,pct_of_respondents,question_ids,biden_presidency_opinion,climate_change_effects,education,eligible_to_vote,facility_type,following_trump_stormy_daniels_trial,gender,independent_preference_for_dem_rep,kamala_opinion,kamala_record_familiarity,kamala_record_on_crime,labor_unions_opinion,likely_to_vote_in_november_election,party,people_with_convictions_should_vote,race,sentence_length,sentence_so_far_served,skills_for_politics,thought_to_november_election,trump_dictator_first_day_opinion,trump_punishment,us_ready_elect_woman_president,vote_impact_government_level,who_vote_for,who_vote_for_supplement
0_ALL_STATES,both-surveys,"Mahoning County Justice Center, OH",,15,22,0.6818181818181818,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Mahoning County Justice Center, OH",,7,22,0.3181818181818182,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Maricopa County Sheriff's Office, AZ",,114,210,0.5428571428571428,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Maricopa County Sheriff's Office, AZ",,15,210,0.07142857142857142,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Maricopa County Sheriff's Office, AZ",,81,210,0.38571428571428573,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"McLennan County, TX",,11,23,0.4782608695652174,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"McLennan County, TX",,10,23,0.43478260869565216,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Mecklenburg County Sheriffs Office,  NC",,7,20,0.35,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Mecklenburg County Sheriffs Office,  NC",,13,20,0.65,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Mesa County, CO",,13,20,0.65,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Mesa County, CO",,6,20,0.3,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Middlesex County House of Corrections, MA",,8,13,0.6153846153846154,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Monroe County Sheriff's Department, NY",,8,17,0.47058823529411764,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Montgomery County Correctional Facility, PA",,14,19,0.7368421052631579,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Nassau County, FL",,6,9,0.6666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Niagara County Correctional Facility, NY",,10,15,0.6666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Orange County, CA - Central Jail Complex",,17,30,0.5666666666666667,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Orange County, CA - Central Jail Complex",,6,30,0.2,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Orange County, CA - Central Jail Complex",,7,30,0.23333333333333334,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Orange County, CA - Theo Lacy",,21,29,0.7241379310344828,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Orange County, CA - Theo Lacy",,6,29,0.20689655172413793,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Pamunkey Regional Jail, VA",,11,14,0.7857142857142857,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Pima County Jail, AZ",,26,47,0.5531914893617021,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Pima County Jail, AZ",,6,47,0.1276595744680851,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Pima County Jail, AZ",,15,47,0.3191489361702128,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Polk County, IA ",,7,11,0.6363636363636364,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Potter County Detention, TX",,12,21,0.5714285714285714,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Potter County Detention, TX",,7,21,0.3333333333333333,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Pueblo County, CO",,10,19,0.5263157894736842,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Roanoke City Adult Detention Center, VA",,9,17,0.5294117647058824,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Roanoke City Adult Detention Center, VA",,6,17,0.35294117647058826,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Sacramento County Sheriff's Office, CA",,27,47,0.574468085106383,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Sacramento County Sheriff's Office, CA",,7,47,0.14893617021276595,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Sacramento County Sheriff's Office, CA",,12,47,0.2553191489361702,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Salt Lake City County, UT",,8,13,0.6153846153846154,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"San Joaquin County Jail, CA",,20,27,0.7407407407407407,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Santa Barbara County, CA",,9,16,0.5625,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Santa Barbara County, CA",,6,16,0.375,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Santa Clara County, CA",,19,25,0.76,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Sarasota County, FL",,9,15,0.6,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Scotts Bluff County Detention Center, NE",,6,8,0.75,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"St. Louis County Jail, MO",,7,17,0.4117647058823529,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"St. Louis County Jail, MO",,10,17,0.5882352941176471,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Stanislaus County, CA",,16,21,0.7619047619047619,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Suffolk County Jail, MA",,10,14,0.7142857142857143,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Suffolk County, NY ",,8,11,0.7272727272727273,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Travis County Jail, TX",,22,42,0.5238095238095238,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Travis County Jail, TX",,15,42,0.35714285714285715,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Ventura County Sheriff's Office, CA",,13,22,0.5909090909090909,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Virginia Beach Correctional Facility, VA",,12,28,0.42857142857142855,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Virginia Beach Correctional Facility, VA",,12,28,0.42857142857142855,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR Central Regional Jail,,7,13,0.5384615384615384,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR North Central Regional Jail,,14,24,0.5833333333333334,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR North Central Regional Jail,,7,24,0.2916666666666667,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR Potomac Highlands Regional Jail,,6,7,0.8571428571428571,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR Southwestern Regional Jail,,6,11,0.5454545454545454,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR Tygart Valley Regional Jail,,7,13,0.5384615384615384,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR Tygart Valley Regional Jail,,6,13,0.46153846153846156,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,WV DCR Western Regional Jail,,8,12,0.6666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Washington County Detention Center, MD",,7,8,0.875,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Washington County, PA ",,7,19,0.3684210526315789,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Washington County, PA ",,8,19,0.42105263157894735,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Weld County, CO",,20,39,0.5128205128205128,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Weld County, CO",,13,39,0.3333333333333333,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Westmoreland County, PA",,12,27,0.4444444444444444,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Westmoreland County, PA",,10,27,0.37037037037037035,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Winnebago County, IL",,21,51,0.4117647058823529,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Winnebago County, IL",,8,51,0.1568627450980392,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Winnebago County, IL",,21,51,0.4117647058823529,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Worcester County Jail, MA",,9,12,0.75,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
0_ALL_STATES,both-surveys,"Yakima County, WA",,8,18,0.4444444444444444,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AL,all-surveys,"Etowah County Jail, AL",,11,30,0.36666666666666664,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AL,all-surveys,"Etowah County Jail, AL",,15,30,0.5,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AL,all-surveys,"Montgomery County, AL",,9,14,0.6428571428571429,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AL,all-surveys,"Riverside Regional, VA",,10,24,0.4166666666666667,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AL,all-surveys,"Riverside Regional, VA",,12,24,0.5,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AL,all-surveys,"Tuscaloosa County Jail, AL",,6,10,0.6,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,all-surveys,"Apache County Jail, AZ",,13,21,0.6190476190476191,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,all-surveys,"Apache County Jail, AZ",,8,21,0.38095238095238093,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,all-surveys,"Maricopa County Sheriff's Office, AZ",,257,487,0.5277207392197125,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,all-surveys,"Maricopa County Sheriff's Office, AZ",,37,487,0.07597535934291581,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
AZ,all-surveys,"Maricopa County Sheriff's Office, AZ",,193,487,0.39630390143737165,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,all-surveys,"Pima County Jail, AZ",,75,145,0.5172413793103449,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,all-surveys,"Pima County Jail, AZ",,13,145,0.0896551724137931,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
AZ,all-surveys,"Pima County Jail, AZ",,57,145,0.3931034482758621,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,all-surveys,"Pinal County Jail, AZ",,18,35,0.5142857142857142,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,all-surveys,"Pinal County Jail, AZ",,12,35,0.34285714285714286,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,all-surveys,"Yavapai County Jail, AZ",,15,23,0.6521739130434783,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,all-surveys,"Yavapai County Jail, AZ",,7,23,0.30434782608695654,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,both-surveys,"Maricopa County Sheriff's Office, AZ",,114,210,0.5428571428571428,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,both-surveys,"Maricopa County Sheriff's Office, AZ",,15,210,0.07142857142857142,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
AZ,both-surveys,"Maricopa County Sheriff's Office, AZ",,81,210,0.38571428571428573,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
AZ,both-surveys,"Pima County Jail, AZ",,26,47,0.5531914893617021,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
AZ,both-surveys,"Pima County Jail, AZ",,6,47,0.1276595744680851,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
AZ,both-surveys,"Pima County Jail, AZ",,15,47,0.3191489361702128,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Alameda County-Santa Rita, CA",,22,34,0.6470588235294118,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Alameda County-Santa Rita, CA",,9,34,0.2647058823529412,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Butte County, CA",,27,46,0.5869565217391305,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Butte County, CA",,15,46,0.32608695652173914,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Fresno County, CA",,101,159,0.6352201257861635,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Fresno County, CA",,14,159,0.0880503144654088,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"Fresno County, CA",,39,159,0.24528301886792453,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Lassen County, CA",,7,10,0.7,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Madera County, CA",,29,45,0.6444444444444445,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Madera County, CA",,12,45,0.26666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Orange County, CA - Central Jail Complex",,38,67,0.5671641791044776,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Orange County, CA - Central Jail Complex",,8,67,0.11940298507462686,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"Orange County, CA - Central Jail Complex",,21,67,0.31343283582089554,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Orange County, CA - Theo Lacy",,63,89,0.7078651685393258,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Orange County, CA - Theo Lacy",,22,89,0.24719101123595505,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Sacramento County Sheriff's Office, CA",,139,229,0.6069868995633187,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Sacramento County Sheriff's Office, CA",,13,229,0.056768558951965066,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"Sacramento County Sheriff's Office, CA",,74,229,0.3231441048034934,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"San Joaquin County Jail, CA",,45,77,0.5844155844155844,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"San Joaquin County Jail, CA",,8,77,0.1038961038961039,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"San Joaquin County Jail, CA",,23,77,0.2987012987012987,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Santa Barbara County, CA",,29,49,0.5918367346938775,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Santa Barbara County, CA",,16,49,0.32653061224489793,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Santa Clara County, CA",,216,343,0.6297376093294461,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Santa Clara County, CA",,23,343,0.06705539358600583,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"Santa Clara County, CA",,102,343,0.29737609329446063,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Sonoma County, CA",,11,17,0.6470588235294118,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Stanislaus County, CA",,93,141,0.6595744680851063,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Stanislaus County, CA",,7,141,0.04964539007092199,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"Stanislaus County, CA",,37,141,0.2624113475177305,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Tehama County, CA",,8,12,0.6666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Tulare County, CA-Bob Wiley Detention ",,6,9,0.6666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Tulare County, CA-PreTrial Facility ",,6,8,0.75,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Tuolumne-Dambacher Detention Center, CA",,9,12,0.75,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Ventura County Sheriff's Office, CA",,44,70,0.6285714285714286,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
CA,all-surveys,"Ventura County Sheriff's Office, CA",,6,70,0.08571428571428572,facility_name__labor_unions_opinion,,,,,,,,,,,,Disapprove,,,,,,,,,,,,,,
CA,all-surveys,"Ventura County Sheriff's Office, CA",,19,70,0.2714285714285714,facility_name__labor_unions_opinion,,,,,,,,,,,,Don't know / no opinion,,,,,,,,,,,,,,
CA,all-surveys,"Yuba County, CA ",,8,12,0.6666666666666666,facility_name__labor_unions_opinion,,,,,,,,,,,,Approve,,,,,,,,,,,,,,
